pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,month,day
FS,2024-07-03,86.7,-1.93,5.73,"Hicks, Jordan",663586,663855,field_out,hit_into_play,,,,,8,Austin Riley lines out sharply to left fielder Luis Matos.,R,R,R,ATL,SF,X,7,line_drive,1,1,2024,-0.63,-0.07,-0.01,1.69,,,542303,2,3,Bot,88.9,65.54,,,592200,,,5.930305586476892,-126.27973743394234,-3.379452261381987,-7.850795194134811,23.952527381310887,-32.51762919308124,3.47,1.59,342,105.1,19,87.6,983,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.83,0.591,0.786,0.0,1,0,0,6,24,3,Split-Finger,1,0,1,0,0,1,1,0,Strategic,Standard,269,-0.021,-0.213,78.27915760331251,8.01074,7,3
SI,2024-07-03,95.4,-1.87,5.68,"Hicks, Jordan",663586,663855,,foul,,,,,11,Austin Riley lines out sharply to left fielder Luis Matos.,R,R,R,ATL,SF,S,,,1,0,2024,-1.37,0.85,-0.97,2.61,,,542303,2,3,Bot,,,,,592200,,,5.486030699514939,-138.77837501369788,-4.395044799323608,-18.90804925611136,30.294836946240537,-20.42901522810832,3.47,1.59,183,72.1,59,95.9,2044,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.98,,,,,,,,24,2,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,232,0.0,-0.038,74.31403803299408,7.20507,7,3
ST,2024-07-03,80.8,-2.11,5.49,"Hicks, Jordan",663586,663855,,ball,,,,,14,Austin Riley lines out sharply to left fielder Luis Matos.,R,R,R,ATL,SF,B,,,0,0,2024,1.16,0.32,1.14,0.97,,,542303,2,3,Bot,,,,,592200,,,5.0658362708200135,-117.51303360206671,-4.0258678110441934,9.730385141645009,22.97201590621145,-28.664219902279022,3.5,1.54,,,,81.1,2304,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.88,,,,,,,,24,1,Sweeper,1,0,1,0,0,1,1,0,Strategic,Standard,64,0.0,0.024,,,7,3
FF,2024-07-03,94.8,-1.83,5.79,"Hicks, Jordan",621566,663855,strikeout,swinging_strike,,,,,5,Matt Olson strikes out swinging.,R,L,R,ATL,SF,S,2,,0,2,2024,-0.93,1.15,0.18,2.74,,,542303,1,3,Bot,,,,,592200,,,7.390963390505708,-137.86755986861044,-4.878423085691375,-13.51858820109892,31.182885309798834,-16.63647099555486,3.62,1.69,,,,95.3,2292,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.85,,0.0,0.0,1,0,0,,23,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,232,-0.025,-0.195,78.6064336331837,7.74514,7,3
FS,2024-07-03,84.4,-2.04,5.7,"Hicks, Jordan",621566,663855,,swinging_strike,,,,,5,Matt Olson strikes out swinging.,R,L,R,ATL,SF,S,,,0,1,2024,-0.93,-0.08,-0.24,2.53,,,542303,1,3,Bot,,,,,592200,,,6.0933663655449,-122.82875418537223,-0.9289925567460996,-10.59797650950367,21.660331970700025,-32.97826994653467,3.62,1.69,,,,85.4,959,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.8,,,,,,,,23,2,Split-Finger,1,0,1,0,0,1,1,0,Standard,Standard,274,0.0,-0.058,72.2969510661865,7.05458,7,3
SI,2024-07-03,92.7,-2.05,5.54,"Hicks, Jordan",621566,663855,,called_strike,,,,,9,Matt Olson strikes out swinging.,R,L,R,ATL,SF,S,,,0,0,2024,-1.05,0.59,0.51,2.17,,,542303,1,3,Bot,,,,,592200,,,8.905446115342816,-134.91680521376796,-4.250630713176077,-14.628117110832644,23.831810111514116,-24.28937869768725,3.66,1.63,,,,94.1,1940,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.82,,,,,,,,23,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,235,0.0,-0.04,,,7,3
SI,2024-07-03,97.3,-1.81,5.81,"Hicks, Jordan",542303,663855,walk,blocked_ball,,,,,13,Marcell Ozuna walks.,R,R,R,ATL,SF,B,,,3,1,2024,-1.13,0.7,-0.12,0.73,,,,1,3,Bot,,,,,592200,,,7.159589345626992,-141.30931958185553,-9.820124132772229,-16.75012463995222,28.649090161149022,-20.89534215530541,3.52,1.74,,,,98.4,2037,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.75,,0.690946,0.7,1,0,0,,22,5,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,228,0.022,0.16,,,7,3
SI,2024-07-03,94.7,-1.78,5.79,"Hicks, Jordan",542303,663855,,called_strike,,,,,14,Marcell Ozuna walks.,R,R,R,ATL,SF,S,,,3,0,2024,-1.3,0.42,0.51,1.54,,,,1,3,Bot,,,,,592200,,,8.915347539180395,-137.69139089027013,-6.413435833827917,-18.39236919005386,27.708331263254724,-25.68979447064855,3.43,1.79,,,,95.5,1938,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.9,,,,,,,,22,4,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,228,0.0,-0.049,,,7,3
SI,2024-07-03,95.3,-1.85,5.73,"Hicks, Jordan",542303,663855,,ball,,,,,14,Marcell Ozuna walks.,R,R,R,ATL,SF,B,,,2,0,2024,-1.13,0.45,0.66,1.08,,,,1,3,Bot,,,,,592200,,,9.173829582604968,-138.43914405390618,-7.655072116544824,-16.489510010878714,29.147319192742025,-24.92121144209785,3.53,1.75,,,,96.0,1957,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.83,,,,,,,,22,3,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,222,0.0,0.087,,,7,3
SI,2024-07-03,96.3,-1.85,5.89,"Hicks, Jordan",542303,663855,,ball,,,,,11,Marcell Ozuna walks.,R,R,R,ATL,SF,B,,,1,0,2024,-1.14,0.62,-1.06,3.37,,,,1,3,Bot,,,,,592200,,,4.712401925032106,-140.29640747310202,-2.580107957476684,-16.13491796865659,29.9426756811298,-23.582505126181317,3.64,1.77,,,,97.1,2029,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.96,,,,,,,,22,2,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,225,0.0,0.046,,,7,3
SI,2024-07-03,95.5,-1.76,5.75,"Hicks, Jordan",542303,663855,,ball,,,,,12,Marcell Ozuna walks.,R,R,R,ATL,SF,B,,,0,0,2024,-1.37,0.49,1.41,3.32,,,,1,3,Bot,,,,,592200,,,11.45417986297735,-138.57596657443028,-1.8549815981922149,-20.16633458882494,30.260996871381074,-25.644039399998817,3.53,1.7,,,,95.7,1924,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.0,,,,,,,,22,1,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,229,0.0,0.025,,,7,3
SI,2024-07-03,92.6,-1.98,5.66,"Hicks, Jordan",645277,663855,field_out,hit_into_play,,,,,7,Ozzie Albies flies out to center fielder Heliot Ramos.,R,L,R,ATL,SF,X,8,fly_ball,1,0,2024,-1.35,0.45,-0.4,2.07,,,,0,3,Bot,94.95,52.59,,,592200,,,7.020019212353692,-134.73667430255352,-4.428813612258217,-17.93218722100126,25.89975811548241,-25.998752311679223,3.26,1.57,370,97.8,28,93.5,1953,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.91,0.469,0.757,0.0,1,0,0,6,21,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,233,-0.02,-0.259,76.88684708790889,7.22748,7,3
SI,2024-07-03,91.9,-1.92,5.59,"Hicks, Jordan",645277,663855,,ball,,,,,14,Ozzie Albies flies out to center fielder Heliot Ramos.,R,L,R,ATL,SF,B,,,0,0,2024,-1.36,0.27,1.64,1.52,,,,0,3,Bot,,,,,592200,,,12.043612165951815,-133.33938733624126,-5.064902274445852,-18.779229636142382,27.35724208833497,-28.06723150707612,3.2,1.48,,,,92.5,1807,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.81,,,,,,,,21,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,239,0.0,0.032,,,7,3
SL,2024-07-03,81.5,3.03,5.35,"Sale, Chris",624585,519242,strikeout,called_strike,,,,,9,Jorge Soler called out on strikes.,R,R,L,ATL,SF,S,2,,1,2,2024,-0.99,-0.41,0.79,2.02,,,,2,3,Top,,,,,518595,,,-3.145170729048285,-118.64724269192128,-0.0801627391465569,-8.646476252733503,24.097413343278838,-36.2656460617914,3.62,1.66,,,,81.2,2408,6.2,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.28,,0.0,0.0,1,0,0,,20,4,Slider,1,0,0,1,0,1,0,1,Standard,Standard,317,0.012,-0.067,,,7,3
SL,2024-07-03,79.0,3.08,5.22,"Sale, Chris",624585,519242,,swinging_strike,,,,,14,Jorge Soler called out on strikes.,R,R,L,ATL,SF,S,,,1,1,2024,-0.98,-0.47,0.11,1.59,,,,2,3,Top,,,,,518595,,,-4.616490131785562,-114.99941689004514,-0.2469185501003714,-7.850027050074744,21.07804920984409,-36.47387636499366,3.66,1.79,,,,78.8,2413,6.1,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.38,,,,,,,,20,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,315,0.0,-0.025,69.040011417275,8.91576,7,3
SL,2024-07-03,78.7,3.11,5.13,"Sale, Chris",624585,519242,,called_strike,,,,,9,Jorge Soler called out on strikes.,R,R,L,ATL,SF,S,,,1,0,2024,-0.81,-0.18,0.36,1.97,,,,2,3,Top,,,,,518595,,,-4.455640139518573,-114.58655187471786,0.2786172291306827,-6.344233918181095,20.81768202537421,-33.999057366953274,3.55,1.66,,,,78.7,2346,6.2,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.31,,,,,,,,20,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,309,0.0,-0.019,,,7,3
FF,2024-07-03,95.9,3.07,5.23,"Sale, Chris",624585,519242,,ball,,,,,12,Jorge Soler called out on strikes.,R,R,L,ATL,SF,B,,,0,0,2024,1.17,0.92,1.26,3.01,,,,2,3,Top,,,,,518595,,,-7.461262293571583,-139.5335023590611,-2.377450670916392,16.99118193881466,30.04968796874673,-19.80819908242939,3.62,1.7,,,,96.2,2297,6.4,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.11,,,,,,,,20,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,114,0.0,0.014,,,7,3
FF,2024-07-03,95.0,2.97,5.4,"Sale, Chris",666149,519242,strikeout,swinging_strike,,,,,3,Tyler Fitzgerald strikes out swinging.,R,R,L,ATL,SF,S,2,,0,2,2024,1.15,0.84,0.39,3.02,,,,1,3,Top,,,,,518595,,,-9.346197210349722,-138.09940367093307,-2.4625169503695803,16.754457937383176,29.34557543596057,-21.03181585311124,3.38,1.6,,,,95.4,2312,6.5,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.01,,0.0,0.0,1,0,0,,19,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,108,0.018,-0.102,67.35576197542872,5.27067,7,3
FF,2024-07-03,95.5,3.14,5.24,"Sale, Chris",666149,519242,,foul,,,,,5,Tyler Fitzgerald strikes out swinging.,R,R,L,ATL,SF,S,,,0,1,2024,1.04,0.87,0.18,2.19,,,,1,3,Top,,,,,518595,,,-10.13352653150558,-138.78282996924335,-4.422588479955648,15.634330178813869,28.01402667141921,-20.04952765061764,3.38,1.6,233,77.8,33,96.1,2228,6.5,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.03,,,,,,,,19,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,116,0.0,-0.035,66.46188841367548,6.57539,7,3
SL,2024-07-03,75.9,3.12,5.11,"Sale, Chris",666149,519242,,called_strike,,,,,5,Tyler Fitzgerald strikes out swinging.,R,R,L,ATL,SF,S,,,0,0,2024,-0.89,-0.41,0.12,2.34,,,,1,3,Top,,,,,518595,,,-4.655128241134384,-110.51360098547528,1.9353600750756388,-6.6224232292945695,17.893834926647255,-36.09606588682878,3.33,1.5,,,,75.9,2353,6.0,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.46,,,,,,,,19,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,310,0.0,-0.024,,,7,3
FF,2024-07-03,94.2,3.17,5.16,"Sale, Chris",592200,519242,strikeout,called_strike,,,,,5,Curt Casali called out on strikes.,R,R,L,ATL,SF,S,2,,3,2,2024,1.2,0.85,0.21,2.17,,,,0,3,Top,,,,,518595,,,-10.371788808811347,-136.94876442722935,-4.005658304411179,17.30769984545045,26.9005868961454,-20.737574704185143,3.4,1.41,,,,94.8,2248,6.5,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.04,,0.0,0.0,1,0,0,,18,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,114,0.026,-0.298,,,7,3
FF,2024-07-03,95.1,3.04,5.46,"Sale, Chris",592200,519242,,ball,,,,,12,Curt Casali called out on strikes.,R,R,L,ATL,SF,B,,,2,2,2024,1.07,0.89,0.99,3.64,,,,0,3,Top,,,,,518595,,,-7.786012893082378,-138.37357477442134,-1.1448664489309448,15.44728150409566,29.263109996084005,-20.671583074945087,3.42,1.43,,,,95.3,2183,6.3,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.19,,,,,,,,18,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,114,0.0,0.096,,,7,3
FF,2024-07-03,94.8,3.09,5.21,"Sale, Chris",592200,519242,,swinging_strike,,,,,3,Curt Casali called out on strikes.,R,R,L,ATL,SF,S,,,2,1,2024,1.01,0.94,0.62,2.99,,,,0,3,Top,,,,,518595,,,-8.711411618308501,-137.79531500126274,-2.2479446573263657,14.758820588269558,29.072704612467685,-19.86811341239748,3.37,1.54,,,,95.1,2208,6.4,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.07,,,,,,,,18,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,107,0.0,-0.062,67.8691942451874,6.62587,7,3
CH,2024-07-03,86.5,3.16,4.92,"Sale, Chris",592200,519242,,ball,,,,,13,Curt Casali called out on strikes.,R,R,L,ATL,SF,B,,,1,1,2024,1.3,0.08,-0.07,1.05,,,,0,3,Top,,,,,518595,,,-10.33686143803957,-125.5600335095836,-3.18598545045077,15.774045563505233,24.209372777339183,-30.84732661108316,3.42,1.52,,,,86.7,1874,6.4,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.08,,,,,,,,18,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,90,0.0,0.048,,,7,3
CH,2024-07-03,84.0,3.17,5.01,"Sale, Chris",592200,519242,,swinging_strike,,,,,8,Curt Casali called out on strikes.,R,R,L,ATL,SF,S,,,1,0,2024,1.29,0.08,0.16,1.71,,,,0,3,Top,,,,,518595,,,-9.506611756135934,-122.10999165826794,-1.452303892514753,14.705923200990236,22.11082295962493,-31.327042142820776,3.37,1.54,,,,84.2,1884,6.3,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.18,,,,,,,,18,2,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,97,0.0,-0.044,67.32431648265087,8.39967,7,3
SL,2024-07-03,74.2,3.06,5.23,"Sale, Chris",592200,519242,,ball,,,,,11,Curt Casali called out on strikes.,R,R,L,ATL,SF,B,,,0,0,2024,-0.86,-0.38,-1.53,2.61,,,,0,3,Top,,,,,518595,,,-7.846001611853407,-107.76051334475262,2.541309759121977,-5.384251957118324,18.099518554321914,-35.80449633709448,3.31,1.43,,,,74.0,2420,6.1,747100,519242,518595,621566,645277,663586,670097,657088,672284,594807,54.36,,,,,,,,18,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,309,0.0,0.032,,,7,3
FF,2024-07-03,96.4,-1.84,5.84,"Hicks, Jordan",672284,663855,strikeout,swinging_strike,,,,,12,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,2,,1,2,2024,-0.87,1.04,0.2,3.9,518595,594807,,2,2,Bot,,,,,592200,,,7.413733508276331,-140.1452477471136,-1.8628389696547156,-13.177495781885376,35.47870645733691,-18.33324482603009,3.7,1.73,,,,96.2,2279,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.02,,0.0,0.0,1,0,0,,17,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,230,-0.051,-0.367,65.54226635208074,5.74307,7,3
ST,2024-07-03,80.6,-1.84,5.7,"Hicks, Jordan",672284,663855,,foul,,,,,14,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,,,1,1,2024,0.68,0.01,0.1,1.56,518595,594807,,2,2,Bot,,,,,592200,,,3.0523820851911574,-117.3744517955326,-2.5708762723963905,5.689775081448458,21.716253956198543,-31.844693228588905,3.7,1.73,3,66.0,-33,81.0,2202,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.02,,,,,,,,17,3,Sweeper,1,0,1,0,0,1,1,0,Infield shade,Standard,59,0.0,-0.17,62.08199157149656,7.54429,7,3
SI,2024-07-03,96.0,-1.77,5.61,"Hicks, Jordan",672284,663855,,ball,,,,,14,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,B,,,0,1,2024,-1.45,0.34,1.06,1.35,518595,594807,,2,2,Bot,,,,,592200,,,10.801988308197004,-139.28514768396587,-6.446365494903279,-21.26859600703858,31.44565402330271,-26.422509426427062,3.82,1.79,,,,96.4,1924,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.8,,,,,,,,17,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,231,0.0,0.08,,,7,3
ST,2024-07-03,81.2,-1.83,5.78,"Hicks, Jordan",672284,663855,,called_strike,,,,,6,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,,,0,0,2024,1.33,-0.11,0.4,2.59,518595,594807,,2,2,Bot,,,,,592200,,,2.447761918882408,-118.19332254838515,-0.2890970970790997,11.96418458704444,23.19467313543769,-33.394907405936145,3.84,1.66,,,,81.2,2308,6.3,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.19,,,,,,,,17,1,Sweeper,1,0,1,0,0,1,1,0,Standard,Standard,54,0.0,-0.105,,,7,3
SI,2024-07-03,94.7,-1.98,5.66,"Hicks, Jordan",670097,663855,field_out,hit_into_play,,,,,5,"Zack Short grounds out, shortstop Nick Ahmed to first baseman David Villar.",R,R,R,ATL,SF,X,6,ground_ball,0,0,2024,-1.33,0.27,0.05,2.46,518595,594807,,1,2,Bot,112.93,161.72,,,592200,,,8.316969798799423,-137.6674337941188,-3.2973419552480343,-18.710822875169917,29.81586686833137,-28.212171404463483,3.34,1.58,34,94.8,-2,95.3,2013,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.86,0.311,0.307,0.0,1,0,0,2,16,1,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,234,-0.068,-0.393,69.90216006031598,6.95724,7,3
ST,2024-07-03,80.0,-1.86,5.88,"Hicks, Jordan",657088,663855,field_out,hit_into_play,,,,,4,"Forrest Wall grounds out, second baseman Tyler Fitzgerald to first baseman David Villar.",R,L,R,ATL,SF,X,4,ground_ball,1,2,2024,1.23,0.23,-0.53,2.51,518595,594807,,0,2,Bot,147.17,164.76,,,592200,,,0.6145063256835036,-116.65554186012696,-1.22221926427354,11.18237674496014,20.56858243937101,-30.00374380982631,3.46,1.53,30,74.6,-3,80.3,2262,6.2,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.25,0.114,0.125,0.0,1,0,0,2,15,4,Sweeper,1,0,1,0,0,1,1,0,Strategic,Standard,56,-0.045,-0.218,71.40635876808376,6.78195,7,3
ST,2024-07-03,80.7,-2.05,5.65,"Hicks, Jordan",657088,663855,,swinging_strike,,,,,9,"Forrest Wall grounds out, second baseman Tyler Fitzgerald to first baseman David Villar.",R,L,R,ATL,SF,S,,,1,1,2024,0.87,0.21,0.45,1.57,518595,594807,,0,2,Bot,,,,,592200,,,3.908393258843753,-117.48512327993632,-2.841606250374368,7.276681252612637,22.268549660614376,-29.87338664358689,3.46,1.53,,,,80.9,2324,6.4,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.08,,,,,,,,15,3,Sweeper,1,0,1,0,0,1,1,0,Strategic,Standard,59,0.0,-0.079,72.1814318009215,8.27494,7,3
ST,2024-07-03,81.0,-1.97,5.62,"Hicks, Jordan",657088,663855,,swinging_strike_blocked,,,,,14,"Forrest Wall grounds out, second baseman Tyler Fitzgerald to first baseman David Villar.",R,L,R,ATL,SF,S,,,1,0,2024,0.5,0.11,0.41,0.82,518595,594807,,0,2,Bot,,,,,592200,,,4.384046268864325,-117.84857188767673,-4.32494821621473,3.88390042235,21.765489217249076,-30.51575049815213,3.46,1.53,,,,81.5,2262,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.95,,,,,,,,15,2,Sweeper,1,0,1,0,0,1,1,0,Strategic,Standard,59,0.0,-0.194,70.10571278405841,8.31175,7,3
SI,2024-07-03,95.2,-2.05,5.63,"Hicks, Jordan",657088,663855,,ball,,,,,14,"Forrest Wall grounds out, second baseman Tyler Fitzgerald to first baseman David Villar.",R,L,R,ATL,SF,B,,,0,0,2024,-1.18,0.4,0.91,1.97,518595,594807,,0,2,Bot,,,,,592200,,,10.485166123312624,-138.20621226751473,-4.892870104336662,-17.37306196967564,29.51824766316962,-26.183508844642063,3.49,1.59,,,,95.9,1917,6.7,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.77,,,,,,,,15,1,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,235,0.0,0.094,,,7,3
ST,2024-07-03,80.6,-1.89,5.85,"Hicks, Jordan",594807,663855,double,hit_into_play,,,,,6,Adam Duvall doubles (7) on a line drive to left fielder Luis Matos.   Austin Riley scores.    Travis d'Arnaud to 3rd.,R,R,R,ATL,SF,X,7,line_drive,2,2,2024,1.06,-0.03,0.72,2.53,,663586,518595,0,2,Bot,46.16,108.59,,,592200,,,3.795795667913388,-117.35343228464012,-0.598240464293423,8.92121689017646,24.82375143112538,-32.557017566596365,3.42,1.55,222,98.6,15,80.3,2308,6.3,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.2,0.766,0.734,1.25,1,1,1,4,14,5,Sweeper,0,0,0,0,0,1,1,0,Standard,Standard,58,0.139,1.573,66.25787545159336,8.06437,7,3
ST,2024-07-03,81.5,-1.79,5.77,"Hicks, Jordan",594807,663855,,swinging_strike,,,,,14,Adam Duvall doubles (7) on a line drive to left fielder Luis Matos.   Austin Riley scores.    Travis d'Arnaud to 3rd.,R,R,R,ATL,SF,S,,,2,1,2024,0.91,0.19,1.07,2.18,,663586,518595,0,2,Bot,,,,,592200,,,4.714967299634144,-118.72604362799656,-1.8902922706714131,7.760648692359491,21.429299384267903,-30.23570661614117,3.42,1.55,,,,82.0,2236,6.4,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.06,,,,,,,,14,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,59,0.0,-0.245,67.38864838972717,8.77043,7,3
SI,2024-07-03,95.0,-1.72,5.77,"Hicks, Jordan",594807,663855,,ball,,,,,14,Adam Duvall doubles (7) on a line drive to left fielder Luis Matos.   Austin Riley scores.    Travis d'Arnaud to 3rd.,R,R,R,ATL,SF,B,,,1,1,2024,-1.11,0.21,1.2,2.49,,663586,518595,0,2,Bot,,,,,592200,,,10.145758859752249,-137.94971051708995,-3.378327289142499,-16.44167082464458,31.51834990215425,-28.904906534400585,3.44,1.57,,,,95.2,2027,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.94,,,,,,,,14,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,231,0.0,0.16,,,7,3
SI,2024-07-03,94.3,-1.99,5.73,"Hicks, Jordan",594807,663855,,ball,,,,,11,Adam Duvall doubles (7) on a line drive to left fielder Luis Matos.   Austin Riley scores.    Travis d'Arnaud to 3rd.,R,R,R,ATL,SF,B,,,0,1,2024,-1.29,0.09,-1.54,2.83,,663586,518595,0,2,Bot,,,,,592200,,,4.047839975267912,-137.21528100964585,-2.032764639275373,-17.163866762895342,31.539034514339743,-30.75506594964406,3.42,1.55,,,,94.4,1833,6.4,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,54.06,,,,,,,,14,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232,0.0,0.062,,,7,3
SI,2024-07-03,95.1,-1.84,5.74,"Hicks, Jordan",594807,663855,,called_strike,,,,,9,Adam Duvall doubles (7) on a line drive to left fielder Luis Matos.   Austin Riley scores.    Travis d'Arnaud to 3rd.,R,R,R,ATL,SF,S,,,0,0,2024,-1.09,0.11,0.3,1.51,,663586,518595,0,2,Bot,,,,,592200,,,8.068642977951168,-138.2152327285489,-5.699944628216277,-15.684961021266195,29.713485903769293,-29.737777528276403,3.44,1.55,,,,95.5,1893,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.98,,,,,,,,14,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232,0.0,-0.099,,,7,3
FS,2024-07-03,85.0,-1.93,5.69,"Hicks, Jordan",518595,663855,single,hit_into_play,,,,,7,Travis d'Arnaud singles on a fly ball to left fielder Luis Matos.   Austin Riley to 2nd.,R,R,R,ATL,SF,X,7,fly_ball,2,2,2024,-0.58,-0.17,-0.34,2.14,,,663586,0,2,Bot,105.31,88.35,,,592200,,,4.9240693691364,-123.8550727810888,-1.7599790437970704,-6.932392742227305,22.04051719534644,-33.79209467992779,3.46,1.55,270,77.8,33,85.9,792,6.5,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.96,0.08,0.074,0.9,1,1,0,3,13,7,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,283,0.054,0.704,72.5141761943287,8.47389,7,3
SI,2024-07-03,95.0,-1.91,5.68,"Hicks, Jordan",518595,663855,,foul,,,,,2,Travis d'Arnaud singles on a fly ball to left fielder Luis Matos.   Austin Riley to 2nd.,R,R,R,ATL,SF,S,,,2,2,2024,-1.15,0.55,0.12,3.35,,,663586,0,2,Bot,,,,,592200,,,7.926452895430458,-138.20665574314555,-1.7049476780490016,-16.452009528622316,29.606030324326976,-24.8914026459387,3.46,1.55,269,78.5,38,95.7,2015,6.6,747100,663855,592200,681584,666149,656305,605113,682641,671218,596103,53.89,,,,,,,,13,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,233,0.0,0.0,67.97248449242906,6.88543,7,3
